lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
119.7611,10.76846,70,5,5,70
129.7611,10.76846,70,5,5,70
189.7611,10.76846,79.5,5,5,79.5
199.7611,10.76846,79.5,5,5,79.5
209.7611,10.76847,79.5,5,5,79.5
219.7611,10.76846,79.5,5,5,79.5
229.7611,10.76846,79.5,5,5,79.5
239.7611,10.76846,79.5,5,5,79.5
249.7611,10.76846,79.49999,5,5,79.49999
259.7611,10.76846,79.5,5,5,79.5
359.7611,10.76846,65,5,5,65
369.7611,10.76846,65,5,5,65
379.7611,10.76847,65,5,5,65
389.7611,10.76847,65,5,5,65
559.7611,10.76846,1.5,5,5,1.5
569.7611,10.76847,1.5,5,5,1.5
579.7611,10.76847,1.5,5,5,1.5
589.7611,10.76847,33.5,5,5,33.5
599.7611,10.76847,33.5,5,5,33.5
-300.2389,20.76846,91.50001,5,5,91.50001
-290.2389,20.76846,91.5,5,5,91.5
-280.2389,20.76846,91.5,5,5,91.5
-270.2389,20.76846,91.49999,5,5,91.49999
-260.2389,20.76846,91.49999,5,5,91.49999
-250.2389,20.76846,91.5,5,5,91.5
-190.2389,20.76846,74.5,5,5,74.5
-180.2389,20.76846,74.5,5,5,74.5
-170.2389,20.76846,74.5,5,5,74.5
-160.2389,20.76846,74.5,5,5,74.5
-150.2389,20.76846,74.5,5,5,74.5
-90.23886,20.76846,74.5,5,5,74.5
-80.23886,20.76846,74.5,5,5,74.5
-70.23886,20.76846,74.50001,5,5,74.50001
-60.23886,20.76846,74.5,5,5,74.5
-50.23887,20.76847,74.5,5,5,74.5
-10.23886,20.76846,1.5,5,5,1.5
-0.2388611,20.76846,1.5,5,5,1.5
9.761139,20.76846,1.5,5,5,1.5
19.76114,20.76846,1.5,5,5,1.5
29.76115,20.76847,1.5,5,5,1.5
79.76114,20.76846,70,5,5,70
89.76114,20.76846,70,5,5,70
99.76114,20.76847,70,5,5,70
109.7611,20.76846,70,5,5,70
119.7611,20.76847,70,5,5,70
129.7611,20.76846,70,5,5,70
189.7611,20.76847,79.49999,5,5,79.49999
199.7612,20.76845,79.5,5,5,79.5
209.7611,20.76846,79.5,5,5,79.5
219.7611,20.76846,79.5,5,5,79.5
229.7611,20.76846,79.5,5,5,79.5
239.7611,20.76846,79.5,5,5,79.5
359.7611,20.76846,65,5,5,65
369.7611,20.76847,65,5,5,65
379.7611,20.76847,65,5,5,65
389.7611,20.76847,65,5,5,65
529.7611,20.76847,1.5,5,5,1.5
559.7611,20.76846,1.5,5,5,1.5
569.7611,20.76846,1.5,5,5,1.5
579.7611,20.76846,1.5,5,5,1.5
589.7611,20.76846,1.5,5,5,1.5
599.7611,20.76847,33.5,5,5,33.5
-310.2389,30.76846,91.5,5,5,91.5
-300.2389,30.76846,91.5,5,5,91.5
-290.2389,30.76846,91.5,5,5,91.5
-280.2389,30.76846,91.49999,5,5,91.49999
-270.2389,30.76846,91.5,5,5,91.5
-260.2389,30.76846,91.5,5,5,91.5
-200.2389,30.76847,74.5,5,5,74.5
-190.2389,30.76847,74.5,5,5,74.5
-180.2389,30.76846,74.5,5,5,74.5
-170.2389,30.76846,74.5,5,5,74.5
-160.2389,30.76846,74.5,5,5,74.5
-150.2389,30.76846,74.5,5,5,74.5
-140.2389,30.76847,74.5,5,5,74.5
-80.23886,30.76846,74.5,5,5,74.5
-70.23886,30.76846,74.5,5,5,74.5
-60.23886,30.76846,74.5,5,5,74.5
-0.2388611,30.76846,1.5,5,5,1.5
9.761139,30.76846,1.5,5,5,1.5
19.76114,30.76846,1.5,5,5,1.5
29.76114,30.76846,1.5,5,5,1.5
39.76115,30.76847,1.5,5,5,1.5
79.76114,30.76846,70,5,5,70
89.76114,30.76847,69.99999,5,5,69.99999
99.76114,30.76847,70,5,5,70
109.7611,30.76846,70,5,5,70
119.7611,30.76846,70,5,5,70
129.7611,30.76847,70.00001,5,5,70.00001
209.7611,30.76846,79.5,5,5,79.5
219.7611,30.76846,79.5,5,5,79.5
229.7611,30.76846,79.5,5,5,79.5
239.7611,30.76846,79.5,5,5,79.5
359.7611,30.76847,65,5,5,65
369.7611,30.76847,65,5,5,65
379.7611,30.76847,65,5,5,65
389.7611,30.76847,65,5,5,65
519.7611,30.76846,1.5,5,5,1.5
529.7611,30.76846,1.5,5,5,1.5
559.7611,30.76846,1.5,5,5,1.5
-300.2389,40.76846,91.5,5,5,91.5
-290.2389,40.76846,91.5,5,5,91.5
-280.2389,40.76846,91.5,5,5,91.5
-270.2389,40.76846,91.5,5,5,91.5
-210.2389,40.76846,74.5,5,5,74.5
-200.2389,40.76847,74.5,5,5,74.5
-190.2389,40.76846,74.5,5,5,74.5
-180.2389,40.76846,74.5,5,5,74.5
-170.2389,40.76846,74.5,5,5,74.5
-160.2389,40.76846,74.5,5,5,74.5
-150.2389,40.76846,74.5,5,5,74.5
-130.2389,40.76846,1.5,5,5,1.5
-70.23886,40.76846,74.5,5,5,74.5
-20.23886,40.76846,41.5,5,5,41.5
-10.23886,40.76846,41.5,5,5,41.5
9.761139,40.76846,1.5,5,5,1.5
19.76114,40.76846,1.5,5,5,1.5
29.76114,40.76846,1.5,5,5,1.5
39.76115,40.76846,1.5,5,5,1.5
49.76114,40.76847,1.5,5,5,1.5
79.76114,40.76846,70,5,5,70
89.76114,40.76846,70,5,5,70
99.76114,40.76846,70,5,5,70
109.7611,40.76846,70,5,5,70
119.7611,40.76846,70,5,5,70
129.7611,40.76846,70,5,5,70
179.7611,40.76846,1.5,5,5,1.5
189.7611,40.76846,1.5,5,5,1.5
199.7611,40.76846,1.5,5,5,1.5
209.7611,40.76846,1.5,5,5,1.5
219.7611,40.76846,1.5,5,5,1.5
229.7611,40.76846,1.5,5,5,1.5
239.7611,40.76846,1.5,5,5,1.5
249.7611,40.76846,5,5,5,5
259.7611,40.76846,5,5,5,5
269.7611,40.76846,5,5,5,5
309.7611,40.76846,1.5,5,5,1.5
319.7611,40.76846,1.5,5,5,1.5
329.7611,40.76846,1.5,5,5,1.5
339.7611,40.76846,1.5,5,5,1.5
359.7611,40.76846,65,5,5,65
369.7611,40.76846,65,5,5,65
379.7611,40.76846,65,5,5,65
389.7611,40.76846,65,5,5,65
-290.2389,50.76846,91.5,5,5,91.5
-280.2389,50.76846,91.5,5,5,91.5
-220.2389,50.76847,64.5,5,5,64.5
-200.2389,50.76847,74.5,5,5,74.5
-190.2389,50.76847,74.5,5,5,74.5
-180.2389,50.76847,74.5,5,5,74.5
-170.2389,50.76846,74.5,5,5,74.5
-160.2389,50.76846,74.5,5,5,74.5
-130.2389,50.76846,1.5,5,5,1.5
-30.23886,50.76846,41.5,5,5,41.5
-20.23886,50.76846,41.5,5,5,41.5
-10.23886,50.76845,41.5,5,5,41.5
-0.2388763,50.76846,41.5,5,5,41.5
19.76114,50.76846,1.5,5,5,1.5
29.76114,50.76846,1.5,5,5,1.5
39.76115,50.76846,1.5,5,5,1.5
49.76115,50.76847,1.5,5,5,1.5
59.76115,50.76846,1.5,5,5,1.5
89.76114,50.76846,70,5,5,70
99.76114,50.76846,70,5,5,70
109.7611,50.76846,70,5,5,70
119.7611,50.76846,70,5,5,70
129.7611,50.76847,70,5,5,70
179.7611,50.76846,1.5,5,5,1.5
219.7611,50.76847,1.5,5,5,1.5
229.7611,50.76846,1.5,5,5,1.5
239.7611,50.76846,1.5,5,5,1.5
249.7611,50.76846,5,5,5,5
259.7611,50.76846,5,5,5,5
269.7611,50.76846,5,5,5,5
279.7611,50.76847,5,5,5,5
309.7611,50.76846,1.5,5,5,1.5
319.7611,50.76846,1.5,5,5,1.5
329.7611,50.76847,1.5,5,5,1.5
339.7611,50.76846,1.5,5,5,1.5
369.7611,50.76846,65,5,5,65
379.7611,50.76846,65,5,5,65
389.7611,50.76846,65,5,5,65
-230.2389,60.76846,64.5,5,5,64.5
-220.2389,60.76846,64.5,5,5,64.5
-210.2389,60.76847,64.5,5,5,64.5
-190.2389,60.76846,74.5,5,5,74.5
-180.2389,60.76847,74.5,5,5,74.5
-170.2389,60.76846,74.5,5,5,74.5
-40.23883,60.76845,41.5,5,5,41.5
-30.23888,60.76846,41.5,5,5,41.5
-20.23886,60.76846,41.5,5,5,41.5
-10.23886,60.76846,41.5,5,5,41.5
-0.2388611,60.76846,41.5,5,5,41.5
9.761139,60.76846,41.5,5,5,41.5
29.76114,60.76846,1.5,5,5,1.5
39.76114,60.76847,1.5,5,5,1.5
49.76115,60.76846,1.5,5,5,1.5
59.76114,60.76846,1.5,5,5,1.5
69.76115,60.76847,1.5,5,5,1.5
179.7611,60.76846,1.5,5,5,1.5
189.7611,60.76846,1.5,5,5,1.5
199.7611,60.76846,1.5,5,5,1.5
209.7611,60.76846,1.5,5,5,1.5
219.7611,60.76846,1.5,5,5,1.5
229.7611,60.76846,1.5,5,5,1.5
239.7611,60.76846,1.5,5,5,1.5
249.7611,60.76846,5.5,5,5,5.5
259.7611,60.76846,1.5,5,5,1.5
269.7611,60.76846,4,5,5,4
279.7611,60.76846,4,5,5,4
309.7611,60.76846,1.5,5,5,1.5
319.7611,60.76846,1.5,5,5,1.5
329.7611,60.76846,1.5,5,5,1.5
339.7611,60.76846,1.5,5,5,1.5
-240.2389,70.76846,64.5,5,5,64.5
-230.2389,70.76846,64.5,5,5,64.5
-220.2389,70.76847,64.5,5,5,64.5
-210.2389,70.76846,64.5,5,5,64.5
-200.2389,70.76847,64.5,5,5,64.5
-180.2389,70.76847,74.5,5,5,74.5
-160.2389,70.76846,52.5,5,5,52.5
-50.23886,70.76846,41.5,5,5,41.5
-40.23886,70.76846,41.5,5,5,41.5
-30.23888,70.76847,41.5,5,5,41.5
-20.23886,70.76846,41.5,5,5,41.5
-10.23886,70.76846,41.5,5,5,41.5
9.761139,70.76846,41.5,5,5,41.5
19.76114,70.76846,41.5,5,5,41.5
29.76114,70.76846,41.5,5,5,41.5
39.76114,70.76846,1.5,5,5,1.5
49.76114,70.76846,1.5,5,5,1.5
59.76115,70.76847,1.5,5,5,1.5
69.76115,70.76847,1.5,5,5,1.5
79.76114,70.76846,1.5,5,5,1.5
119.7611,70.76847,7.5,5,5,7.5
129.7611,70.76846,7.5,5,5,7.5
139.7611,70.76847,7.5,5,5,7.5
179.7611,70.76846,15.5,5,5,15.5
189.7611,70.76847,15.5,5,5,15.5
209.7611,70.76846,7,5,5,7
219.7611,70.76847,1.5,5,5,1.5
229.7611,70.76847,1.5,5,5,1.5
239.7611,70.76846,1.5,5,5,1.5
249.7611,70.76846,5.5,5,5,5.5
259.7611,70.76846,1.5,5,5,1.5
269.7611,70.76846,4,5,5,4
279.7611,70.76846,4,5,5,4
-250.2389,80.76846,64.5,5,5,64.5
-240.2389,80.76847,64.5,5,5,64.5
-230.2389,80.76846,64.5,5,5,64.5
-220.2389,80.76847,64.5,5,5,64.5
-210.2389,80.76847,64.50001,5,5,64.50001
-200.2389,80.76846,64.5,5,5,64.5
-190.2389,80.76846,64.5,5,5,64.5
-170.2389,80.76846,52.5,5,5,52.5
-160.2389,80.76846,52.5,5,5,52.5
-150.2389,80.76846,52.5,5,5,52.5
-60.23887,80.76846,41.5,5,5,41.5
-50.23886,80.76846,41.5,5,5,41.5
-40.23885,80.76846,41.5,5,5,41.5
-30.23886,80.76846,41.5,5,5,41.5
-20.23886,80.76846,41.5,5,5,41.5
-10.23886,80.76846,41.5,5,5,41.5
-0.2388611,80.76846,41.5,5,5,41.5
19.76114,80.76846,41.5,5,5,41.5
29.76114,80.76846,41.5,5,5,41.5
39.76114,80.76846,41.5,5,5,41.5
49.76114,80.76846,1.5,5,5,1.5
59.76114,80.76847,1.5,5,5,1.5
69.76114,80.76847,1.5,5,5,1.5
79.76113,80.76846,1.5,5,5,1.5
89.76114,80.76846,1.5,5,5,1.5
119.7611,80.76846,7.5,5,5,7.5
129.7611,80.76846,7.5,5,5,7.5
139.7611,80.76846,7.5,5,5,7.5
179.7611,80.76846,15.5,5,5,15.5
189.7611,80.76846,15.5,5,5,15.5
199.7611,80.76846,15.5,5,5,15.5
209.7611,80.76846,7,5,5,7
219.7611,80.76846,1.5,5,5,1.5
229.7611,80.76846,1.5,5,5,1.5
239.7611,80.76846,1.5,5,5,1.5
249.7611,80.76846,1.5,5,5,1.5
259.7611,80.76846,5.5,5,5,5.5
-250.2389,90.76846,64.5,5,5,64.5
-240.2389,90.76846,64.5,5,5,64.5
-230.2389,90.76847,64.5,5,5,64.5
-220.2389,90.76846,64.5,5,5,64.5
-210.2389,90.76846,64.5,5,5,64.5
-200.2389,90.76846,64.5,5,5,64.5
-180.2389,90.76846,52.5,5,5,52.5
-170.2389,90.76846,52.5,5,5,52.5
-160.2389,90.76846,52.5,5,5,52.5
-150.2389,90.76846,52.5,5,5,52.5
-140.2389,90.76846,52.5,5,5,52.5
-70.23886,90.76846,41.5,5,5,41.5
-60.23886,90.76846,41.5,5,5,41.5
-50.23887,90.76846,41.5,5,5,41.5
-40.23886,90.76846,41.5,5,5,41.5
-30.23886,90.76846,41.5,5,5,41.5
-20.23886,90.76846,41.5,5,5,41.5
-10.23886,90.76846,41.5,5,5,41.5
19.76114,90.76846,41.5,5,5,41.5
29.76115,90.76846,41.5,5,5,41.5
39.76114,90.76846,41.5,5,5,41.5
49.76114,90.76846,41.5,5,5,41.5
59.76114,90.76846,1.5,5,5,1.5
69.76114,90.76846,1.5,5,5,1.5
79.76114,90.76846,1.5,5,5,1.5
89.76114,90.76846,1.5,5,5,1.5
99.76115,90.76846,1.5,5,5,1.5
119.7611,90.76846,7.5,5,5,7.5
129.7611,90.76846,7.5,5,5,7.5
139.7611,90.76846,7.5,5,5,7.5
189.7611,90.76846,15.5,5,5,15.5
199.7611,90.76846,15.5,5,5,15.5
479.7611,90.76846,2.982594,5,5,2.982594
-240.2389,100.7685,64.5,5,5,64.5
-230.2389,100.7685,64.5,5,5,64.5
-220.2389,100.7685,64.5,5,5,64.5
-210.2389,100.7685,64.5,5,5,64.5
-190.2389,100.7685,52.5,5,5,52.5
-180.2389,100.7685,52.5,5,5,52.5
-170.2389,100.7685,52.5,5,5,52.5
-160.2389,100.7685,52.5,5,5,52.5
-150.2389,100.7685,52.5,5,5,52.5
-140.2389,100.7685,52.5,5,5,52.5
-130.2389,100.7685,52.5,5,5,52.5
-80.23887,100.7685,41.5,5,5,41.5
-70.23886,100.7685,41.5,5,5,41.5
-60.23886,100.7685,41.5,5,5,41.5
-50.23886,100.7685,41.5,5,5,41.5
-40.23886,100.7685,41.5,5,5,41.5
-30.23886,100.7685,41.5,5,5,41.5
-20.23886,100.7685,41.5,5,5,41.5
29.76114,100.7685,41.5,5,5,41.5
39.76114,100.7685,41.5,5,5,41.5
49.76114,100.7685,41.5,5,5,41.5
59.76113,100.7685,41.5,5,5,41.5
69.76114,100.7685,1.5,5,5,1.5
79.76114,100.7685,1.5,5,5,1.5
89.76114,100.7685,1.5,5,5,1.5
99.76114,100.7685,1.5,5,5,1.5
109.7611,100.7685,1.5,5,5,1.5
-280.2389,110.7685,98.5,5,5,98.5
-230.2389,110.7685,64.5,5,5,64.5
-220.2389,110.7685,64.5,5,5,64.5
-200.2389,110.7685,52.5,5,5,52.5
-190.2389,110.7685,52.5,5,5,52.5
-180.2389,110.7685,52.5,5,5,52.5
-170.2389,110.7685,52.5,5,5,52.5
-160.2389,110.7685,52.5,5,5,52.5
-150.2389,110.7685,52.5,5,5,52.5
-140.2389,110.7685,52.5,5,5,52.5
-80.23886,110.7685,41.5,5,5,41.5
-70.23886,110.7685,41.5,5,5,41.5
-60.23886,110.7685,41.5,5,5,41.5
-50.23886,110.7685,41.5,5,5,41.5
-40.23886,110.7685,41.5,5,5,41.5
-30.23886,110.7685,41.5,5,5,41.5
-20.23886,110.7685,46.5,5,5,46.5
-10.23886,110.7685,46.5,5,5,46.5
29.76114,110.7685,41.5,5,5,41.5
39.76113,110.7685,41.5,5,5,41.5
49.76114,110.7685,41.5,5,5,41.5
79.76114,110.7685,1.5,5,5,1.5
89.76114,110.7685,1.5,5,5,1.5
99.76114,110.7685,1.5,5,5,1.5
109.7611,110.7685,1.5,5,5,1.5
119.7611,110.7685,1.5,5,5,1.5
329.7611,110.7685,8.5,5,5,8.5
339.7611,110.7685,8.5,5,5,8.5
349.7611,110.7685,8.5,5,5,8.5
439.7611,110.7685,4.825829,5,5,4.825829
-300.2389,120.7685,98.5,5,5,98.5
-290.2389,120.7685,98.5,5,5,98.5
-280.2389,120.7685,98.5,5,5,98.5
-270.2389,120.7685,98.5,5,5,98.5
-210.2389,120.7685,52.5,5,5,52.5
-200.2389,120.7685,52.5,5,5,52.5
-190.2389,120.7685,52.5,5,5,52.5
-180.2389,120.7685,52.5,5,5,52.5
-170.2389,120.7685,52.5,5,5,52.5
-160.2389,120.7685,52.5,5,5,52.5
-150.2389,120.7685,52.5,5,5,52.5
-70.23886,120.7685,41.5,5,5,41.5
-60.23886,120.7685,41.5,5,5,41.5
-50.23887,120.7685,41.5,5,5,41.5
-40.23886,120.7685,41.5,5,5,41.5
-20.23886,120.7685,46.5,5,5,46.5
-10.23886,120.7685,46.5,5,5,46.5
-0.2388611,120.7685,46.5,5,5,46.5
19.76114,120.7685,41.5,5,5,41.5
29.76114,120.7685,41.5,5,5,41.5
39.76114,120.7685,41.5,5,5,41.5
89.76114,120.7685,1.5,5,5,1.5
99.76114,120.7685,1.5,5,5,1.5
109.7611,120.7685,1.5,5,5,1.5
119.7611,120.7685,1.5,5,5,1.5
129.7611,120.7685,1.5,5,5,1.5
279.7611,120.7685,41.5,5,5,41.5
329.7611,120.7685,8.5,5,5,8.5
339.7611,120.7685,8.5,5,5,8.5
349.7611,120.7685,8.5,5,5,8.5
-310.2389,130.7685,98.5,5,5,98.5
-300.2388,130.7685,98.5,5,5,98.5
-290.2389,130.7685,98.5,5,5,98.5
-280.2389,130.7685,98.5,5,5,98.5
-270.2389,130.7685,98.49999,5,5,98.49999
-260.2389,130.7685,98.5,5,5,98.5
-210.2389,130.7684,52.5,5,5,52.5
-200.2389,130.7684,52.5,5,5,52.5
-190.2389,130.7685,52.5,5,5,52.5
-180.2389,130.7685,52.5,5,5,52.5
-170.2389,130.7685,52.5,5,5,52.5
-160.2389,130.7685,52.5,5,5,52.5
-80.23886,130.7685,12.5,5,5,12.5
-70.23886,130.7685,12.5,5,5,12.5
-60.23886,130.7685,41.5,5,5,41.5
-50.23886,130.7685,41.5,5,5,41.5
-20.23885,130.7685,46.5,5,5,46.5
-10.23886,130.7685,46.5,5,5,46.5
-0.2388611,130.7685,46.5,5,5,46.5
9.761139,130.7685,46.5,5,5,46.5
19.76114,130.7685,41.5,5,5,41.5
29.76114,130.7685,41.5,5,5,41.5
39.76114,130.7685,41.5,5,5,41.5
99.76114,130.7685,1.5,5,5,1.5
109.7611,130.7685,1.5,5,5,1.5
119.7611,130.7685,1.5,5,5,1.5
129.7611,130.7685,1.5,5,5,1.5
139.7611,130.7685,1.5,5,5,1.5
239.7611,130.7685,41.5,5,5,41.5
249.7611,130.7685,41.5,5,5,41.5
259.7611,130.7685,41.5,5,5,41.5
269.7611,130.7685,41.5,5,5,41.5
279.7611,130.7685,41.5,5,5,41.5
289.7611,130.7685,41.5,5,5,41.5
329.7611,130.7685,8.5,5,5,8.5
339.7611,130.7685,8.5,5,5,8.5
349.7611,130.7685,8.5,5,5,8.5
359.7611,130.7685,8.5,5,5,8.5
-310.2389,140.7685,98.49999,5,5,98.49999
-300.2389,140.7685,98.5,5,5,98.5
-290.2388,140.7685,98.49999,5,5,98.49999
-280.2389,140.7685,98.5,5,5,98.5
-270.2389,140.7685,98.5,5,5,98.5
-250.2389,140.7685,22,5,5,22
-200.2389,140.7684,52.5,5,5,52.5
-190.2389,140.7685,52.5,5,5,52.5
-180.2389,140.7685,52.5,5,5,52.5
-170.2389,140.7685,52.5,5,5,52.5
-90.23886,140.7685,12.5,5,5,12.5
-60.23886,140.7685,12.5,5,5,12.5
-40.23885,140.7685,46.5,5,5,46.5
-30.23886,140.7685,46.5,5,5,46.5
-20.23886,140.7685,46.5,5,5,46.5
-10.23886,140.7685,46.5,5,5,46.5
-0.2388611,140.7685,46.5,5,5,46.5
9.761139,140.7685,46.5,5,5,46.5
19.76114,140.7685,46.5,5,5,46.5
29.76114,140.7685,41.5,5,5,41.5
109.7611,140.7685,1.5,5,5,1.5
119.7611,140.7685,1.5,5,5,1.5
129.7611,140.7685,1.5,5,5,1.5
139.7611,140.7685,1.5,5,5,1.5
149.7611,140.7685,1.5,5,5,1.5
189.7611,140.7685,41.5,5,5,41.5
199.7611,140.7685,41.5,5,5,41.5
209.7611,140.7685,41.5,5,5,41.5
219.7611,140.7685,41.5,5,5,41.5
229.7611,140.7685,41.5,5,5,41.5
239.7611,140.7685,41.5,5,5,41.5
249.7611,140.7685,41.5,5,5,41.5
259.7611,140.7685,41.5,5,5,41.5
269.7611,140.7685,41.5,5,5,41.5
279.7611,140.7685,41.5,5,5,41.5
289.7611,140.7685,41.5,5,5,41.5
329.7611,140.7685,8.5,5,5,8.5
359.7611,140.7684,8.5,5,5,8.5
-310.2389,150.7685,98.5,5,5,98.5
-300.2389,150.7685,98.5,5,5,98.5
-290.2389,150.7685,98.5,5,5,98.5
-280.2389,150.7685,98.5,5,5,98.5
-260.2389,150.7685,22,5,5,22
-250.2389,150.7685,22,5,5,22
-240.2389,150.7685,22,5,5,22
-190.2389,150.7684,52.5,5,5,52.5
-180.2389,150.7684,52.5,5,5,52.5
-110.2389,150.7685,77,5,5,77
-100.2389,150.7684,77,5,5,77
-90.23887,150.7685,12.5,5,5,12.5
-60.23886,150.7685,12.5,5,5,12.5
-50.23886,150.7685,46.5,5,5,46.5
-40.23886,150.7685,46.5,5,5,46.5
-30.23886,150.7685,46.5,5,5,46.5
-20.23886,150.7684,46.5,5,5,46.5
-10.23886,150.7685,46.5,5,5,46.5
-0.2388611,150.7684,46.5,5,5,46.5
9.761139,150.7685,46.5,5,5,46.5
69.76115,150.7685,33,5,5,33
79.76114,150.7685,33,5,5,33
119.7611,150.7685,1.5,5,5,1.5
129.7611,150.7685,1.5,5,5,1.5
139.7611,150.7685,1.5,5,5,1.5
149.7611,150.7685,1.5,5,5,1.5
159.7611,150.7685,1.5,5,5,1.5
189.7611,150.7685,41.5,5,5,41.5
199.7611,150.7685,41.5,5,5,41.5
209.7611,150.7685,41.5,5,5,41.5
219.7611,150.7685,41.5,5,5,41.5
229.7611,150.7684,41.5,5,5,41.5
239.7611,150.7685,41.5,5,5,41.5
249.7611,150.7685,41.5,5,5,41.5
259.7611,150.7685,41.5,5,5,41.5
269.7611,150.7685,41.5,5,5,41.5
279.7611,150.7685,41.5,5,5,41.5
289.7611,150.7685,41.5,5,5,41.5
319.7611,150.7685,8.5,5,5,8.5
329.7611,150.7684,8.5,5,5,8.5
339.7611,150.7685,1.5,5,5,1.5
349.7611,150.7685,1.5,5,5,1.5
509.7611,150.7685,4.034721,5,5,4.034721
-310.2389,160.7685,98.5,5,5,98.5
-300.2388,160.7684,98.49999,5,5,98.49999
-290.2389,160.7685,98.5,5,5,98.5
-270.2389,160.7685,22,5,5,22
-260.2389,160.7685,22,5,5,22
-250.2389,160.7684,22,5,5,22
-240.2389,160.7685,22,5,5,22
-230.2389,160.7685,22,5,5,22
-120.2389,160.7685,77,5,5,77
-110.2389,160.7685,77,5,5,77
-100.2389,160.7685,77,5,5,77
-90.23886,160.7685,77,5,5,77
-80.23886,160.7685,12.5,5,5,12.5
-70.23886,160.7685,12.5,5,5,12.5
-60.23886,160.7685,75.5,5,5,75.5
-50.23886,160.7684,46.5,5,5,46.5
-40.23886,160.7685,46.5,5,5,46.5
-30.23886,160.7685,46.5,5,5,46.5
-20.23886,160.7685,46.5,5,5,46.5
-10.23886,160.7685,46.5,5,5,46.5
-0.2388458,160.7685,46.5,5,5,46.5
59.76115,160.7685,33,5,5,33
69.76114,160.7685,33,5,5,33
79.76114,160.7685,33,5,5,33
89.76114,160.7685,33,5,5,33
129.7611,160.7685,1.5,5,5,1.5
139.7611,160.7685,1.5,5,5,1.5
149.7611,160.7685,1.5,5,5,1.5
159.7611,160.7685,1.5,5,5,1.5
199.7611,160.7685,41.5,5,5,41.5
209.7611,160.7685,41.5,5,5,41.5
219.7611,160.7685,41.5,5,5,41.5
229.7611,160.7685,41.5,5,5,41.5
239.7611,160.7685,41.5,5,5,41.5
249.7611,160.7685,41.5,5,5,41.5
259.7611,160.7685,41.5,5,5,41.5
269.7611,160.7685,41.5,5,5,41.5
279.7611,160.7685,41.5,5,5,41.5
289.7611,160.7685,41.5,5,5,41.5
299.7611,160.7685,41.5,5,5,41.5
319.7611,160.7685,8.5,5,5,8.5
329.7611,160.7685,8.5,5,5,8.5
339.7611,160.7685,8.499999,5,5,8.499999
349.7611,160.7685,8.5,5,5,8.5
359.7611,160.7685,8.5,5,5,8.5
-300.2389,170.7685,98.5,5,5,98.5
-280.2389,170.7685,22,5,5,22
-270.2389,170.7685,22,5,5,22
-260.2389,170.7685,22,5,5,22
-250.2389,170.7685,22,5,5,22
-240.2389,170.7685,22,5,5,22
-230.2389,170.7685,22,5,5,22
-220.2389,170.7684,22,5,5,22
-130.2389,170.7685,77,5,5,77
-120.2389,170.7685,77,5,5,77
-110.2389,170.7685,77,5,5,77
-100.2389,170.7685,77,5,5,77
-90.23886,170.7685,77,5,5,77
-80.23885,170.7684,77,5,5,77
-70.23886,170.7685,75.5,5,5,75.5
-60.23885,170.7685,75.5,5,5,75.5
-50.23886,170.7685,75.5,5,5,75.5
-40.23886,170.7685,46.5,5,5,46.5
-30.23886,170.7685,46.5,5,5,46.5
-20.23886,170.7685,46.5,5,5,46.5
-10.23888,170.7685,46.5,5,5,46.5
49.76114,170.7685,33,5,5,33
59.76114,170.7685,33,5,5,33
69.76114,170.7685,33,5,5,33
79.76114,170.7685,33,5,5,33
89.76114,170.7685,33,5,5,33
99.76114,170.7684,33,5,5,33
139.7611,170.7685,1.5,5,5,1.5
149.7611,170.7685,1.5,5,5,1.5
199.7611,170.7685,41.5,5,5,41.5
209.7611,170.7685,41.5,5,5,41.5
219.7611,170.7685,41.5,5,5,41.5
229.7611,170.7685,41.5,5,5,41.5
239.7611,170.7685,41.5,5,5,41.5
249.7612,170.7684,41.5,5,5,41.5
259.7611,170.7685,41.5,5,5,41.5
269.7611,170.7685,41.5,5,5,41.5
279.7611,170.7685,41.5,5,5,41.5
289.7611,170.7685,41.5,5,5,41.5
299.7611,170.7685,41.5,5,5,41.5
319.7611,170.7685,8.5,5,5,8.5
329.7611,170.7685,8.5,5,5,8.5
339.7611,170.7685,8.5,5,5,8.5
349.7611,170.7685,8.5,5,5,8.5
359.7611,170.7685,8.5,5,5,8.5
499.7611,170.7685,4.259339,5,5,4.259339
-290.2389,180.7685,22,5,5,22
-280.2389,180.7685,22,5,5,22
-270.2389,180.7685,22,5,5,22
-260.2389,180.7685,22,5,5,22
-250.2389,180.7685,22,5,5,22
-240.2389,180.7685,22,5,5,22
-230.2389,180.7684,22,5,5,22
-220.2389,180.7685,22,5,5,22
-210.2389,180.7685,22,5,5,22
-130.2389,180.7685,76.99999,5,5,76.99999
-120.2389,180.7685,77,5,5,77
-110.2389,180.7685,77,5,5,77
-100.2389,180.7685,77,5,5,77
-90.23886,180.7685,77,5,5,77
-80.23886,180.7685,77,5,5,77
-70.23886,180.7685,77,5,5,77
-60.23886,180.7685,75.5,5,5,75.5
-50.23886,180.7685,75.5,5,5,75.5
-30.23886,180.7685,46.5,5,5,46.5
-20.23886,180.7685,46.5,5,5,46.5
39.76114,180.7685,33,5,5,33
49.76114,180.7685,33,5,5,33
59.76113,180.7685,33,5,5,33
69.76114,180.7685,33,5,5,33
79.76114,180.7685,33,5,5,33
